Question ID,content,answer,correct_format,coerce,Reasoning,Answer,A,B,C,D,correct_answer,model,dataset
52,"{
""Reasoning"": ""The passage explicitly states on lines 31-35: 'In addition, immunocompromised or nutritionally deficient bees may be further weakened when commercially produced insecticides are introduced into their hives by bee keepers in an effort to fight mite infestation.' This directly indicates that the unintentional effect of these insecticides is to further harm the health of already vulnerable bees."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.05,
""D"": 0.85
}",D,True,True,"The passage explicitly states on lines 31-35: 'In addition, immunocompromised or nutritionally deficient bees may be further weakened when commercially produced insecticides are introduced into their hives by bee keepers in an effort to fight mite infestation.' This directly indicates that the unintentional effect of these insecticides is to further harm the health of already vulnerable bees.",D,0.05,0.05,0.05,0.85,D,gemini-2.5-flash,sat_en
53,"{
""Reasoning"": ""The experiment is designed to test the hypothesis that pyrethrums prevent mite infestation. The control group is offered only clover, while the experimental group receives pyrethrum-producing plants and clover. For this comparison to be valid, the authors must assume that the clover itself does not provide the anti-mite compound (pyrethrums) they are testing. If clover contained pyrethrums, the control group would also be exposed, invalidating the test."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.02,
""D"": 0.02
}",A,True,True,"The experiment is designed to test the hypothesis that pyrethrums prevent mite infestation. The control group is offered only clover, while the experimental group receives pyrethrum-producing plants and clover. For this comparison to be valid, the authors must assume that the clover itself does not provide the anti-mite compound (pyrethrums) they are testing. If clover contained pyrethrums, the control group would also be exposed, invalidating the test.",A,0.95,0.01,0.02,0.02,A,gemini-2.5-flash,sat_en
54,"{
""Reasoning"": ""The question asks for the percentage of colonies with colony collapse disorder that were infected by all four pathogens. Consulting the table, locate the row labeled 'All four pathogens' and the column 'Colonies with colony collapse disorder (%).' The value at their intersection is 77."",
""Answer"": ""B"",
""A"": 0.0,
""B"": 1.0,
""C"": 0.0,
""D"": 0.0
}",B,True,True,"The question asks for the percentage of colonies with colony collapse disorder that were infected by all four pathogens. Consulting the table, locate the row labeled 'All four pathogens' and the column 'Colonies with colony collapse disorder (%).' The value at their intersection is 77.",B,0.0,1.0,0.0,0.0,B,gemini-2.5-flash,sat_en
55,"{
""Reasoning"": ""To answer the question, I consulted the 'Colonies without colony collapse disorder (%)' column in the provided table. Comparing the percentages for each pathogen, Nosema ceranae has the highest infection rate at 81%, which is greater than IAPV (5%), KBV (76%), and Nosema apis (48%)."",
""Answer"": ""D"",
""A"": 0.0,
""B"": 0.0,
""C"": 0.0,
""D"": 1.0
}",D,True,True,"To answer the question, I consulted the 'Colonies without colony collapse disorder (%)' column in the provided table. Comparing the percentages for each pathogen, Nosema ceranae has the highest infection rate at 81%, which is greater than IAPV (5%), KBV (76%), and Nosema apis (48%).",D,0.0,0.0,0.0,1.0,D,gemini-2.5-flash,sat_en
56,"{
""Reasoning"": ""The authors' claim is that Varroa mites increase a honeybee's susceptibility to secondary infections. The provided table displays the prevalence of certain viruses and fungi in colonies with and without colony collapse disorder. However, the table contains no data whatsoever regarding the presence or absence of Varroa mites in any of these colonies. Therefore, the data cannot be used to evaluate the claim about mites increasing susceptibility to secondary infections."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.1,
""D"": 0.8
}",D,True,True,"The authors' claim is that Varroa mites increase a honeybee's susceptibility to secondary infections. The provided table displays the prevalence of certain viruses and fungi in colonies with and without colony collapse disorder. However, the table contains no data whatsoever regarding the presence or absence of Varroa mites in any of these colonies. Therefore, the data cannot be used to evaluate the claim about mites increasing susceptibility to secondary infections.",D,0.05,0.05,0.1,0.8,D,gemini-2.5-flash,sat_en
57,"{
""Reasoning"": ""The passage initially describes Lymie's detailed experience of reading a history book, including the book's condition, his consumption of food while reading, and his distraction by other patrons. Subsequently, the focus shifts to extensive descriptions of the other people in the restaurant, specifically the loud party of four and, later, Lymie's father, detailing their appearances, behaviors, and implied personalities. This progression from Lymie's isolated activity to the depiction of others accurately aligns with option D."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.15,
""D"": 0.75
}",D,True,True,"The passage initially describes Lymie's detailed experience of reading a history book, including the book's condition, his consumption of food while reading, and his distraction by other patrons. Subsequently, the focus shifts to extensive descriptions of the other people in the restaurant, specifically the loud party of four and, later, Lymie's father, detailing their appearances, behaviors, and implied personalities. This progression from Lymie's isolated activity to the depiction of others accurately aligns with option D.",D,0.05,0.05,0.15,0.75,D,gemini-2.5-flash,sat_en
58,"{
""Reasoning"": ""The first paragraph extensively describes 'The Alcazar Restaurant' (a place) and the 'history book' Lymie is reading (an object). These detailed descriptions primarily serve to establish the physical and immediate environment where the story begins, setting the scene for the reader. While Lymie is introduced, his habits aren't fully developed, nor is a specific future event heavily foreshadowed. The 'art moderne' hints at a period, but it's secondary to the vivid setting."",
""Answer"": ""C"",
""A"": 0.1,
""B"": 0.1,
""C"": 0.75,
""D"": 0.05
}",C,True,True,"The first paragraph extensively describes 'The Alcazar Restaurant' (a place) and the 'history book' Lymie is reading (an object). These detailed descriptions primarily serve to establish the physical and immediate environment where the story begins, setting the scene for the reader. While Lymie is introduced, his habits aren't fully developed, nor is a specific future event heavily foreshadowed. The 'art moderne' hints at a period, but it's secondary to the vivid setting.",C,0.1,0.1,0.75,0.05,C,gemini-2.5-flash,sat_en
59,"{
""Reasoning"": ""The passage explicitly states, 'before Lymie got halfway through them, a coat that he recognized as his father's was hung on the hook next to his chair. Lymie closed the book and said, 'I didn't think you were coming.'' This directly links the closing of the book to his father's arrival, indicating he joined him at the table."",
""Answer"": ""A"",
""A"": 1.0,
""B"": 0.0,
""C"": 0.0,
""D"": 0.0
}",A,True,True,"The passage explicitly states, 'before Lymie got halfway through them, a coat that he recognized as his father's was hung on the hook next to his chair. Lymie closed the book and said, 'I didn't think you were coming.'' This directly links the closing of the book to his father's arrival, indicating he joined him at the table.",A,1.0,0.0,0.0,0.0,A,gemini-2.5-flash,sat_en
60,"{
""Reasoning"": ""The last paragraph describes Mr. Peters' physical aging but explicitly states he is \""not aware that there had been any change.\"" Instead, he performs self-conscious actions like straightening his tie, showing off a diamond ring, and getting a manicure, which the narrator attributes to an internal \""young man\"" influencing him to do things \""not becoming in a man of forty-five.\"" This indicates he is behaving as if he is a younger version of himself, denying or ignoring his age."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.85,
""C"": 0.07,
""D"": 0.03
}",B,True,True,"The last paragraph describes Mr. Peters' physical aging but explicitly states he is ""not aware that there had been any change."" Instead, he performs self-conscious actions like straightening his tie, showing off a diamond ring, and getting a manicure, which the narrator attributes to an internal ""young man"" influencing him to do things ""not becoming in a man of forty-five."" This indicates he is behaving as if he is a younger version of himself, denying or ignoring his age.",B,0.05,0.85,0.07,0.03,B,gemini-2.5-flash,sat_en
61,"{
""Reasoning"": ""Passage 1 states that heaven appointed one sex the 'superior' and the other the 'subordinate station,' indicating women's inferior status (lines 1-3). However, it immediately qualifies this by saying it was 'not because it was designed that her duties or her influence should be any the less important, or all-pervading' (lines 8-10). This directly supports that while women are subordinate, their role is as significant."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.90,
""C"": 0.03,
""D"": 0.02
}",B,True,True,"Passage 1 states that heaven appointed one sex the 'superior' and the other the 'subordinate station,' indicating women's inferior status (lines 1-3). However, it immediately qualifies this by saying it was 'not because it was designed that her duties or her influence should be any the less important, or all-pervading' (lines 8-10). This directly supports that while women are subordinate, their role is as significant.",B,0.05,0.9,0.03,0.02,B,gemini-2.5-flash,sat_en
62,"{
""Reasoning"": ""Passage 1 explicitly states that while women's influence is important, its 'mode' is 'altogether different and peculiar' compared to men's public actions. Beecher emphasizes that women are to achieve influence 'in the domestic and social circle' by appealing to 'kindly, generous, peaceful and benevolent principles,' making others 'yield to her opinions.' This clearly describes an indirect influence exerted within the private sphere, not through direct public engagement."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.9,
""C"": 0.02,
""D"": 0.03
}",B,True,True,"Passage 1 explicitly states that while women's influence is important, its 'mode' is 'altogether different and peculiar' compared to men's public actions. Beecher emphasizes that women are to achieve influence 'in the domestic and social circle' by appealing to 'kindly, generous, peaceful and benevolent principles,' making others 'yield to her opinions.' This clearly describes an indirect influence exerted within the private sphere, not through direct public engagement.",B,0.05,0.9,0.02,0.03,B,gemini-2.5-flash,sat_en
63,"{
""Reasoning"": ""Grimké argues that rights are founded in the shared moral nature of human beings, not physical constitution or sex. She explicitly states that sex does not grant higher rights to men than women. Her opening connects her understanding of rights to the 'rights of the slave,' indicating that race (or enslaved status) also does not determine fundamental rights. Therefore, her central claim is that an individual's rights are universal and not dependent on race or gender."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.02,
""D"": 0.02
}",A,True,True,"Grimké argues that rights are founded in the shared moral nature of human beings, not physical constitution or sex. She explicitly states that sex does not grant higher rights to men than women. Her opening connects her understanding of rights to the 'rights of the slave,' indicating that race (or enslaved status) also does not determine fundamental rights. Therefore, her central claim is that an individual's rights are universal and not dependent on race or gender.",A,0.95,0.01,0.02,0.02,A,gemini-2.5-flash,sat_en
64,"{
""Reasoning"": ""Grimké states that rights 'grow out of our moral nature' and are 'imperishable,' even if 'wrested from the slave.' This means an individual's rights, based on their moral being, cannot truly be taken away or nullified by external forces like law or societal recognition. Therefore, they retain their inherent moral authority regardless of their legal status."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.9,
""C"": 0.02,
""D"": 0.03
}",B,True,True,"Grimké states that rights 'grow out of our moral nature' and are 'imperishable,' even if 'wrested from the slave.' This means an individual's rights, based on their moral being, cannot truly be taken away or nullified by external forces like law or societal recognition. Therefore, they retain their inherent moral authority regardless of their legal status.",B,0.05,0.9,0.02,0.03,B,gemini-2.5-flash,sat_en
65,"{
""Reasoning"": ""Passage 1 argues for distinct, subordinate roles and rights for women based on their sex, confining them to the domestic sphere. Passage 2 directly refutes this by asserting that rights are derived from moral being, not sex, and therefore men and women have essentially the same rights and responsibilities. It explicitly states that sex 'sinks into insignificance and nothingness' regarding rights, directly taking issue with the foundational premise of Passage 1."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.9,
""C"": 0.03,
""D"": 0.02
}",B,True,True,"Passage 1 argues for distinct, subordinate roles and rights for women based on their sex, confining them to the domestic sphere. Passage 2 directly refutes this by asserting that rights are derived from moral being, not sex, and therefore men and women have essentially the same rights and responsibilities. It explicitly states that sex 'sinks into insignificance and nothingness' regarding rights, directly taking issue with the foundational premise of Passage 1.",B,0.05,0.9,0.03,0.02,B,gemini-2.5-flash,sat_en
66,"{
""Reasoning"": ""Both authors, despite their differing views on women's roles, implicitly or explicitly agree that women possess moral duties and responsibilities. Passage 1 defines these within the domestic and social sphere, emphasizing 'duties of this relation' and 'benevolent' actions. Passage 2 states that women have 'responsibilities' and that 'Our duties originate, not from difference of sex,' affirming women's moral agency. The core disagreement is *what* those duties are, not *if* they exist."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.03,
""D"": 0.01
}",A,True,True,"Both authors, despite their differing views on women's roles, implicitly or explicitly agree that women possess moral duties and responsibilities. Passage 1 defines these within the domestic and social sphere, emphasizing 'duties of this relation' and 'benevolent' actions. Passage 2 states that women have 'responsibilities' and that 'Our duties originate, not from difference of sex,' affirming women's moral agency. The core disagreement is *what* those duties are, not *if* they exist.",A,0.95,0.01,0.03,0.01,A,gemini-2.5-flash,sat_en
67,"{
""Reasoning"": ""The passage states that \""It had long been thought that the adult brain was incapable of spawning new neurons... the brain's basic anatomical structure was more or less static. Maguire's study suggested the old inherited wisdom was simply not true.\"" This indicates her findings challenged an established belief or 'earlier consensus' about brain structure."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.85,
""D"": 0.05
}",C,True,True,"The passage states that ""It had long been thought that the adult brain was incapable of spawning new neurons... the brain's basic anatomical structure was more or less static. Maguire's study suggested the old inherited wisdom was simply not true."" This indicates her findings challenged an established belief or 'earlier consensus' about brain structure.",C,0.05,0.05,0.85,0.05,C,gemini-2.5-flash,sat_en
68,"{
""Reasoning"": ""The passage explicitly states Maguire's team wanted to find out 'if the memorizers' brains were... structurally different from the rest of ours, or if they were somehow just making better use of memory abilities that we all possess' (lines 35-39). Option C directly rephrases this core question, contrasting 'abnormal brain structure' with 'unusual use of normal brain structure.' The other options address findings or related but not primary questions."",
""Answer"": ""C"",
""A"": 0.025,
""B"": 0.05,
""C"": 0.9,
""D"": 0.025
}",C,True,True,"The passage explicitly states Maguire's team wanted to find out 'if the memorizers' brains were... structurally different from the rest of ours, or if they were somehow just making better use of memory abilities that we all possess' (lines 35-39). Option C directly rephrases this core question, contrasting 'abnormal brain structure' with 'unusual use of normal brain structure.' The other options address findings or related but not primary questions.",C,0.025,0.05,0.9,0.025,C,gemini-2.5-flash,sat_en
69,"{
""Reasoning"": ""The passage explicitly states that functional MRIs (fMRIs) revealed a \""telling difference\"" in brain activity between mental athletes and control subjects. While no structural differences were found, the mental athletes were \""activating entirely different circuitry,\"" with regions less active in controls working \""in overdrive\"" for the athletes. This directly indicates different patterns of brain activity, making option C the most accurate choice."",
""Answer"": ""C"",
""A"": 0.1,
""B"": 0.05,
""C"": 0.8,
""D"": 0.05
}",C,True,True,"The passage explicitly states that functional MRIs (fMRIs) revealed a ""telling difference"" in brain activity between mental athletes and control subjects. While no structural differences were found, the mental athletes were ""activating entirely different circuitry,"" with regions less active in controls working ""in overdrive"" for the athletes. This directly indicates different patterns of brain activity, making option C the most accurate choice.",C,0.1,0.05,0.8,0.05,C,gemini-2.5-flash,sat_en
70,"{
""Reasoning"": ""The passage explicitly states that mental athletes succeed by \""activating entirely different circuitry\"" and engaging regions of the brain (like visual memory and spatial navigation areas) that are \""less active in the control subjects\"" during memorization. This indicates they are exploiting brain parts not typically used in routine memorization, by consciously converting information into images and spatial journeys. This specific method, born from training, is the key to their success."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.01,
""D"": 0.03
}",A,True,True,"The passage explicitly states that mental athletes succeed by ""activating entirely different circuitry"" and engaging regions of the brain (like visual memory and spatial navigation areas) that are ""less active in the control subjects"" during memorization. This indicates they are exploiting brain parts not typically used in routine memorization, by consciously converting information into images and spatial journeys. This specific method, born from training, is the key to their success.",A,0.95,0.01,0.01,0.03,A,gemini-2.5-flash,sat_en
71,"{
""Reasoning"": ""The passage extensively contrasts Silas's isolating obsession with gold with his relationship with Eppie. Eppie's presence reawakens his senses, forces his thoughts forward, connects him to the world, and pulls him out of a 'cold narrow prison.' The central focus is on how caring for Eppie and the love he develops for her transforms him, restoring his spirit and engagement with life. This directly supports the theme of restorative parental love."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.1,
""C"": 0.05,
""D"": 0.8
}",D,True,True,"The passage extensively contrasts Silas's isolating obsession with gold with his relationship with Eppie. Eppie's presence reawakens his senses, forces his thoughts forward, connects him to the world, and pulls him out of a 'cold narrow prison.' The central focus is on how caring for Eppie and the love he develops for her transforms him, restoring his spirit and engagement with life. This directly supports the theme of restorative parental love.",D,0.05,0.1,0.05,0.8,D,gemini-2.5-flash,sat_en
72,"{
""Reasoning"": ""The passage consistently contrasts the inert, stagnant nature of gold with Eppie's dynamic, growing, and life-affirming qualities. Gold 'needed nothing,' was 'deaf,' and kept thoughts in a 'repeated circle,' leading to monotony. In contrast, Eppie is a 'creature of endless claims and ever-growing desires,' bringing 'fresh life,' 'new joy,' and causing Silas's 'soul...to unfold' and 'tremble gradually into full consciousness.' These descriptions strongly indicate vitality."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.02,
""D"": 0.02
}",A,True,True,"The passage consistently contrasts the inert, stagnant nature of gold with Eppie's dynamic, growing, and life-affirming qualities. Gold 'needed nothing,' was 'deaf,' and kept thoughts in a 'repeated circle,' leading to monotony. In contrast, Eppie is a 'creature of endless claims and ever-growing desires,' bringing 'fresh life,' 'new joy,' and causing Silas's 'soul...to unfold' and 'tremble gradually into full consciousness.' These descriptions strongly indicate vitality.",A,0.95,0.01,0.02,0.02,A,gemini-2.5-flash,sat_en
73,"{
""Reasoning"": ""The passage repeatedly describes the gold as dictating Silas's actions and thoughts before Eppie. Phrases like 'must be worshipped,' 'had kept his thoughts in an ever-repeated circle,' and 'had asked that he should sit weaving longer and longer' personify the gold, emphasizing Silas's former obsession and how his wealth controlled him. This technique directly represents his character before Eppie's arrival."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.03,
""D"": 0.01
}",A,True,True,"The passage repeatedly describes the gold as dictating Silas's actions and thoughts before Eppie. Phrases like 'must be worshipped,' 'had kept his thoughts in an ever-repeated circle,' and 'had asked that he should sit weaving longer and longer' personify the gold, emphasizing Silas's former obsession and how his wealth controlled him. This technique directly represents his character before Eppie's arrival.",A,0.95,0.01,0.03,0.01,A,gemini-2.5-flash,sat_en
74,"{
""Reasoning"": ""The passage repeatedly emphasizes how Eppie changed Silas's perspective from a self-contained, repetitive existence focused on gold to one looking forward. Lines 13-15 state Eppie 'carried them away to the new things that would come with the coming years,' and lines 17-20 show him looking 'for images of that time in the ties and charities that bound together the families of his neighbors.' This directly indicates a shift towards anticipating a different future, unlike his past obsession."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.1,
""C"": 0.1,
""D"": 0.75
}",D,True,True,"The passage repeatedly emphasizes how Eppie changed Silas's perspective from a self-contained, repetitive existence focused on gold to one looking forward. Lines 13-15 state Eppie 'carried them away to the new things that would come with the coming years,' and lines 17-20 show him looking 'for images of that time in the ties and charities that bound together the families of his neighbors.' This directly indicates a shift towards anticipating a different future, unlike his past obsession.",D,0.05,0.1,0.1,0.75,D,gemini-2.5-flash,sat_en
75,"{
""Reasoning"": ""The passage explicitly states, 'As the child's mind was growing into knowledge, his mind was growing into memory: as her life unfolded, his soul... was unfolding too, and trembling gradually into full consciousness.' This directly links Eppie's expanding awareness and experience to Silas's reawakening and increasing engagement with life and memories, moving him beyond his former isolated state. The other options misrepresent or are contradicted by the text."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.9,
""C"": 0.02,
""D"": 0.03
}",B,True,True,"The passage explicitly states, 'As the child's mind was growing into knowledge, his mind was growing into memory: as her life unfolded, his soul... was unfolding too, and trembling gradually into full consciousness.' This directly links Eppie's expanding awareness and experience to Silas's reawakening and increasing engagement with life and memories, moving him beyond his former isolated state. The other options misrepresent or are contradicted by the text.",B,0.05,0.9,0.02,0.03,B,gemini-2.5-flash,sat_en
76,"{
""Reasoning"": ""The passage details a specific study on ibises to understand why birds fly in a V formation. It describes the methodology (data loggers, GPS, accelerometers), the findings (birds position themselves to catch updrafts and sync flapping), and the implications of this research. Options A, B, and D describe minor points or questions within the passage, not its overarching purpose."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.85,
""D"": 0.05
}",C,True,True,"The passage details a specific study on ibises to understand why birds fly in a V formation. It describes the methodology (data loggers, GPS, accelerometers), the findings (birds position themselves to catch updrafts and sync flapping), and the implications of this research. Options A, B, and D describe minor points or questions within the passage, not its overarching purpose.",C,0.05,0.05,0.85,0.05,C,gemini-2.5-flash,sat_en
77,"{
""Reasoning"": ""The passage states the study \""took advantage of an existing project to reintroduce endangered northern bald ibises\"" where \""hand-raised birds\"" were guided by a microlight plane. This implies that the birds, being part of a controlled reintroduction program and hand-raised, were uniquely accessible and manageable subjects for attaching data loggers and conducting precise observations, which would be difficult with wild birds. Options A and B are contradicted or unsupported. Option C describes a post-observation analogy, not the reason for selection."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.10,
""D"": 0.80
}",D,True,True,"The passage states the study ""took advantage of an existing project to reintroduce endangered northern bald ibises"" where ""hand-raised birds"" were guided by a microlight plane. This implies that the birds, being part of a controlled reintroduction program and hand-raised, were uniquely accessible and manageable subjects for attaching data loggers and conducting precise observations, which would be difficult with wild birds. Options A and B are contradicted or unsupported. Option C describes a post-observation analogy, not the reason for selection.",D,0.05,0.05,0.1,0.8,D,gemini-2.5-flash,sat_en
78,"{
""Reasoning"": ""The passage states that the findings, which detail how ibises use updrafts from preceding birds by carefully positioning and syncing their wing flaps, likely apply to 'other long-winged birds, such as pelicans, storks, and geese'. Immediately after, it notes 'Smaller birds create more complex wakes that would make drafting too difficult.' This implies that pelicans, storks, and geese, being subject to the same findings, must create similar, less complex wakes suitable for drafting, unlike smaller birds."",
""Answer"": ""C"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.85,
""D"": 0.05
}",C,True,True,"The passage states that the findings, which detail how ibises use updrafts from preceding birds by carefully positioning and syncing their wing flaps, likely apply to 'other long-winged birds, such as pelicans, storks, and geese'. Immediately after, it notes 'Smaller birds create more complex wakes that would make drafting too difficult.' This implies that pelicans, storks, and geese, being subject to the same findings, must create similar, less complex wakes suitable for drafting, unlike smaller birds.",C,0.05,0.05,0.85,0.05,C,gemini-2.5-flash,sat_en
79,"{
""Reasoning"": ""Passage 1 states that attempting to make the sexes 'alike' would result in 'both are degraded' and produce 'weak men and disorderly women.' This directly implies that treating them as identical would cause significant harm to both men and women, aligning with option B. The passage does not suggest a lack of oppression, men reclaiming authority, or unnecessary privileges."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.9,
""C"": 0.02,
""D"": 0.03
}",B,True,True,"Passage 1 states that attempting to make the sexes 'alike' would result in 'both are degraded' and produce 'weak men and disorderly women.' This directly implies that treating them as identical would cause significant harm to both men and women, aligning with option B. The passage does not suggest a lack of oppression, men reclaiming authority, or unnecessary privileges.",B,0.05,0.9,0.02,0.03,B,gemini-2.5-flash,sat_en
80,"{
""Reasoning"": ""Mill explicitly states that the relation between men and women, being the 'nearest and most intimate' and 'connected with the greatest number of strong emotions,' is 'the last to throw off the old rule.' He explains this resistance by noting that 'in proportion to the strength of a feeling is the tenacity with which it clings to the forms and circumstances with which it has even accidentally become associated.' This highlights the deeply ingrained, emotional, and traditional nature of gender roles as the primary reason for their resistance to change."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.9,
""C"": 0.02,
""D"": 0.03
}",B,True,True,"Mill explicitly states that the relation between men and women, being the 'nearest and most intimate' and 'connected with the greatest number of strong emotions,' is 'the last to throw off the old rule.' He explains this resistance by noting that 'in proportion to the strength of a feeling is the tenacity with which it clings to the forms and circumstances with which it has even accidentally become associated.' This highlights the deeply ingrained, emotional, and traditional nature of gender roles as the primary reason for their resistance to change.",B,0.05,0.9,0.02,0.03,B,gemini-2.5-flash,sat_en
81,"{
""Reasoning"": ""Both authors agree that the changes in gender roles are part of a larger societal trend. Passage 1 states that democracy 'destroys or modifies the different inequalities' and 'will raise woman and make her more and more the equal of man.' Passage 2 asserts that 'all things now tend to substitute, as the general principle of human relations, a just equality.' Thus, both see gender role shifts as part of a broader movement towards greater equality."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.02,
""D"": 0.02
}",A,True,True,"Both authors agree that the changes in gender roles are part of a larger societal trend. Passage 1 states that democracy 'destroys or modifies the different inequalities' and 'will raise woman and make her more and more the equal of man.' Passage 2 asserts that 'all things now tend to substitute, as the general principle of human relations, a just equality.' Thus, both see gender role shifts as part of a broader movement towards greater equality.",A,0.95,0.01,0.02,0.02,A,gemini-2.5-flash,sat_en
82,"{
""Reasoning"": ""Tocqueville argues that society should divide duties based on the inherent 'physical and moral constitution' and 'distinct employment to their various faculties' of men and women, effectively defining position by sex for societal order. Mill, conversely, champions 'complete liberty of choice' and argues that individuals should occupy the 'largest and highest' positions they are 'able to attain to,' with 'employments' falling to those 'most capable' through 'trial,' emphasizing individual ability over arbitrary distinctions like sex or class. Option A accurately captures this fundamental difference."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.01,
""D"": 0.03
}",A,True,True,"Tocqueville argues that society should divide duties based on the inherent 'physical and moral constitution' and 'distinct employment to their various faculties' of men and women, effectively defining position by sex for societal order. Mill, conversely, champions 'complete liberty of choice' and argues that individuals should occupy the 'largest and highest' positions they are 'able to attain to,' with 'employments' falling to those 'most capable' through 'trial,' emphasizing individual ability over arbitrary distinctions like sex or class. Option A accurately captures this fundamental difference.",A,0.95,0.01,0.01,0.03,A,gemini-2.5-flash,sat_en
83,"{
""Reasoning"": ""The passage begins by establishing the narrator's profound and general love for reading from a young age, describing it as a 'key' and 'safe haven.' It then shifts focus to a specific, pivotal event: receiving the book 'Great Expectations' from Sempere. This particular incident profoundly influences the narrator, leading to an ambition to emulate Charles Dickens, thus transitioning from a general theme to a specific, influential experience."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.02,
""C"": 0.02,
""D"": 0.01
}",A,True,True,"The passage begins by establishing the narrator's profound and general love for reading from a young age, describing it as a 'key' and 'safe haven.' It then shifts focus to a specific, pivotal event: receiving the book 'Great Expectations' from Sempere. This particular incident profoundly influences the narrator, leading to an ambition to emulate Charles Dickens, thus transitioning from a general theme to a specific, influential experience.",A,0.95,0.02,0.02,0.01,A,gemini-2.5-flash,sat_en
84,"{
""Reasoning"": ""The passage explicitly states, 'Soon I was convinced that I didn't want to do anything else in life but learn to do what Mr. Dickens had done.' Since Dickens is an author, this directly links reading 'Great Expectations' to the narrator's aspiration of becoming a writer. This profound, life-altering impact is the main reason it's considered the 'best gift.' Other options are less direct or not fully supported as the *main* reason."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.03,
""D"": 0.01
}",A,True,True,"The passage explicitly states, 'Soon I was convinced that I didn't want to do anything else in life but learn to do what Mr. Dickens had done.' Since Dickens is an author, this directly links reading 'Great Expectations' to the narrator's aspiration of becoming a writer. This profound, life-altering impact is the main reason it's considered the 'best gift.' Other options are less direct or not fully supported as the *main* reason.",A,0.95,0.01,0.03,0.01,A,gemini-2.5-flash,sat_en
85,"{
""Reasoning"": ""The passage states that Sempere \""hardly ever allowed me to pay,\"" but the narrator would secretly leave \""coins I'd managed to collect\"" on the counter. It then clarifies, \""It was only small change-if I'd had to buy a book with that pittance, I would probably have been able to afford only a booklet of cigarette papers.\"" This directly indicates that the amount paid was a tiny fraction of a book's actual value."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.05,
""C"": 0.05,
""D"": 0.85
}",D,True,True,"The passage states that Sempere ""hardly ever allowed me to pay,"" but the narrator would secretly leave ""coins I'd managed to collect"" on the counter. It then clarifies, ""It was only small change-if I'd had to buy a book with that pittance, I would probably have been able to afford only a booklet of cigarette papers."" This directly indicates that the amount paid was a tiny fraction of a book's actual value.",D,0.05,0.05,0.05,0.85,D,gemini-2.5-flash,sat_en
86,"{
""Reasoning"": ""Sempere calls Charles Dickens a 'lifelong friend' and presents the book 'Great Expectations' as 'read and experienced to the full,' implying a deep, intimate connection and appreciation for Dickens's literary output. This strongly suggests he is an avid admirer of Dickens's work, rather than modeling his own writing, connecting to biographical details, or claiming to be the 'most' appreciative reader."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.9,
""C"": 0.03,
""D"": 0.02
}",B,True,True,"Sempere calls Charles Dickens a 'lifelong friend' and presents the book 'Great Expectations' as 'read and experienced to the full,' implying a deep, intimate connection and appreciation for Dickens's literary output. This strongly suggests he is an avid admirer of Dickens's work, rather than modeling his own writing, connecting to biographical details, or claiming to be the 'most' appreciative reader.",B,0.05,0.9,0.03,0.02,B,gemini-2.5-flash,sat_en
