Question ID,content,answer,correct_format,coerce,Reasoning,Answer,A,B,C,D,correct_answer,model,dataset
37,"{
""Reasoning"": ""The core of the passage's plot is the case of mistaken identity. Lady Carlotta is mistaken for a governess by Mrs. Quabarl. Instead of correcting the error, Lady Carlotta decides to go along with the charade. This choice drives the entire second half of the narrative. Option B perfectly captures this central event. Options A and C invent motivations not present in the text (job consideration, revenge), and Option D describes a resulting attitude rather than the main plot point of the impersonation."",
""Answer"": ""B"",
""A"": 0.0,
""B"": 0.95,
""C"": 0.0,
""D"": 0.05
}",B,True,True,"The core of the passage's plot is the case of mistaken identity. Lady Carlotta is mistaken for a governess by Mrs. Quabarl. Instead of correcting the error, Lady Carlotta decides to go along with the charade. This choice drives the entire second half of the narrative. Option B perfectly captures this central event. Options A and C invent motivations not present in the text (job consideration, revenge), and Option D describes a resulting attitude rather than the main plot point of the impersonation.",B,0.0,0.95,0.0,0.05,B,gemini-2.5-pro,sat_en
38,"{
""Reasoning"": ""The passage consistently portrays Lady Carlotta as someone who speaks and acts on her convictions without hesitation. Her acquaintances admonish her for interfering, which they call \""none of her business,\"" implying she is known for getting involved and speaking up. Her interaction with Mrs. Quabarl, where she coolly suggests speaking Russian and critiques the car, further demonstrates her direct and candid nature. This behavior is best described as outspoken. The other options are either contradicted (tactful) or less supported by the overall text."",
""Answer"": ""A"",
""A"": 0.9,
""B"": 0.02,
""C"": 0.02,
""D"": 0.06
}",A,True,True,"The passage consistently portrays Lady Carlotta as someone who speaks and acts on her convictions without hesitation. Her acquaintances admonish her for interfering, which they call ""none of her business,"" implying she is known for getting involved and speaking up. Her interaction with Mrs. Quabarl, where she coolly suggests speaking Russian and critiques the car, further demonstrates her direct and candid nature. This behavior is best described as outspoken. The other options are either contradicted (tactful) or less supported by the overall text.",A,0.9,0.02,0.02,0.06,A,gemini-2.5-pro,sat_en
39,"{
""Reasoning"": ""The passage describes Mrs. Quabarl's children as \""delicate, sensitive young people,\"" with one having a highly developed \""artistic temperament.\"" Crucially, the narrator immediately follows this by stating these traits are of a \""mould equally commonplace among children of that class and type in the twentieth century.\"" This directly indicates that the children's characteristics are typical and not unique, making them similar to their peers."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.02,
""C"": 0.01,
""D"": 0.02
}",A,True,True,"The passage describes Mrs. Quabarl's children as ""delicate, sensitive young people,"" with one having a highly developed ""artistic temperament."" Crucially, the narrator immediately follows this by stating these traits are of a ""mould equally commonplace among children of that class and type in the twentieth century."" This directly indicates that the children's characteristics are typical and not unique, making them similar to their peers.",A,0.95,0.02,0.01,0.02,A,gemini-2.5-pro,sat_en
40,"{
""Reasoning"": ""The passage explicitly states Mrs. Quabarl wants her children to be 'INTERESTED in what they learn.' For history, she wants the governess to 'make them feel that they are being introduced to the life-stories of men and women who really lived,' directly contrasting this with 'merely committing a mass of names and dates to memory.' This emphasis on feeling, interest, and real-life connection over rote memorization is a clear indicator that she favors active engagement in the learning process."",
""Answer"": ""B"",
""A"": 0.02,
""B"": 0.95,
""C"": 0.03,
""D"": 0.0
}",B,True,True,"The passage explicitly states Mrs. Quabarl wants her children to be 'INTERESTED in what they learn.' For history, she wants the governess to 'make them feel that they are being introduced to the life-stories of men and women who really lived,' directly contrasting this with 'merely committing a mass of names and dates to memory.' This emphasis on feeling, interest, and real-life connection over rote memorization is a clear indicator that she favors active engagement in the learning process.",B,0.02,0.95,0.03,0.0,B,gemini-2.5-pro,sat_en
41,"{
""Reasoning"": ""The passage portrays Mrs. Quabarl as initially \""imposingly attired\"" and speaking in a tone that \""admitted of very little argument.\"" However, this imposing facade quickly crumbles. The text explicitly states she is \""magnificent and autocratic as long as [she is] not seriously opposed\"" and that unexpected resistance renders her \""cowed and apologetic.\"" Her interactions with Lady Carlotta, who easily unnerves her regarding speaking Russian and the quality of her car, directly illustrate this contrast. Therefore, she is best described as outwardly imposing but easily defied."",
""Answer"": ""B"",
""A"": 0.03,
""B"": 0.94,
""C"": 0.02,
""D"": 0.01
}",B,True,True,"The passage portrays Mrs. Quabarl as initially ""imposingly attired"" and speaking in a tone that ""admitted of very little argument."" However, this imposing facade quickly crumbles. The text explicitly states she is ""magnificent and autocratic as long as [she is] not seriously opposed"" and that unexpected resistance renders her ""cowed and apologetic."" Her interactions with Lady Carlotta, who easily unnerves her regarding speaking Russian and the quality of her car, directly illustrate this contrast. Therefore, she is best described as outwardly imposing but easily defied.",B,0.03,0.94,0.02,0.01,B,gemini-2.5-pro,sat_en
42,"{
""Reasoning"": ""The passage follows a clear narrative. Dial begins a study, but an unexpected observation by his son Terry—that the birds were running up hay bales—occurs early on. This \""aha\"" moment, or unexpected finding, causes Dial to modify the study, creating ramp experiments to investigate the behavior. He then interprets the results, coining the term WAIR and explaining it with the race car analogy. Finally, he evaluates the significance of WAIR in the context of evolutionary theory. Option D perfectly mirrors this sequence: unexpected finding -> study modification -> interpretation and evaluation."",
""Answer"": ""D"",
""A"": 0.02,
""B"": 0.02,
""C"": 0.06,
""D"": 0.9
}",D,True,True,"The passage follows a clear narrative. Dial begins a study, but an unexpected observation by his son Terry—that the birds were running up hay bales—occurs early on. This ""aha"" moment, or unexpected finding, causes Dial to modify the study, creating ramp experiments to investigate the behavior. He then interprets the results, coining the term WAIR and explaining it with the race car analogy. Finally, he evaluates the significance of WAIR in the context of evolutionary theory. Option D perfectly mirrors this sequence: unexpected finding -> study modification -> interpretation and evaluation.",D,0.02,0.02,0.06,0.9,D,gemini-2.5-pro,sat_en
43,"{
""Reasoning"": ""The passage states that Ken Dial was challenged with the \""age-old ground-up-tree-down debate\"" concerning the evolution of flight. In response, he \""designed a project to see what clues might lie in how baby game birds learned to fly.\"" This directly shows his central research assumption is that the developmental process of flight in modern birds (ontogeny) can illuminate the evolutionary process of their ancestors (phylogeny). His findings are later framed in this exact context, offering a \""viable origin for the flapping flight stroke of birds.\"""",
""Answer"": ""A"",
""A"": 0.94,
""B"": 0.01,
""C"": 0.04,
""D"": 0.01
}",A,True,True,"The passage states that Ken Dial was challenged with the ""age-old ground-up-tree-down debate"" concerning the evolution of flight. In response, he ""designed a project to see what clues might lie in how baby game birds learned to fly."" This directly shows his central research assumption is that the developmental process of flight in modern birds (ontogeny) can illuminate the evolutionary process of their ancestors (phylogeny). His findings are later framed in this exact context, offering a ""viable origin for the flapping flight stroke of birds.""",A,0.94,0.01,0.04,0.01,A,gemini-2.5-pro,sat_en
44,"{
""Reasoning"": ""The passage explains that as the incline increased, the partridges \""angled their wings differently from birds in flight. They aimed their flapping down and backward, using the force not for lift but to keep their feet firmly pressed against the ramp.\"" This is directly compared to a race car's spoiler, which increases traction. This description explicitly identifies the position and direction of the wing flapping as the factor that facilitated traction."",
""Answer"": ""B"",
""A"": 0.05,
""B"": 0.9,
""C"": 0.05,
""D"": 0.0
}",B,True,True,"The passage explains that as the incline increased, the partridges ""angled their wings differently from birds in flight. They aimed their flapping down and backward, using the force not for lift but to keep their feet firmly pressed against the ramp."" This is directly compared to a race car's spoiler, which increases traction. This description explicitly identifies the position and direction of the wing flapping as the factor that facilitated traction.",B,0.05,0.9,0.05,0.0,B,gemini-2.5-pro,sat_en
45,"{
""Reasoning"": ""The passage explicitly states that the Dials' research provided a viable origin for the \""flapping flight stroke of birds (something gliding animals don't do...)\"". Wing-assisted incline running (WAIR) is a specific application of this flapping stroke for climbing. Therefore, it is reasonable to infer that since gliding animals do not perform this flapping stroke, they do not use it to climb slopes. The other options make claims about gliding animals' behavior (parenting, ground use) that are not mentioned or supported by the text."",
""Answer"": ""D"",
""A"": 0.03,
""B"": 0.03,
""C"": 0.04,
""D"": 0.9
}",D,True,True,"The passage explicitly states that the Dials' research provided a viable origin for the ""flapping flight stroke of birds (something gliding animals don't do...)"". Wing-assisted incline running (WAIR) is a specific application of this flapping stroke for climbing. Therefore, it is reasonable to infer that since gliding animals do not perform this flapping stroke, they do not use it to climb slopes. The other options make claims about gliding animals' behavior (parenting, ground use) that are not mentioned or supported by the text.",D,0.03,0.03,0.04,0.9,D,gemini-2.5-pro,sat_en
46,"{
""Reasoning"": ""The author of Passage 1 characterizes women's domestic roles as being suited to their \""delicate constitutions\"" and \""peaceful inclinations.\"" These roles are described as \""gentle occupations\"" (line 29) and are contrasted with the \""strenuous habits and onerous duties\"" (line 28) from which women are supposedly set apart. The word \""onerous\"" means burdensome or difficult. By creating this contrast, the author directly implies that they believe running a household and raising children are not difficult or unpleasant activities, making option C the most supported inference."",
""Answer"": ""C"",
""A"": 0.01,
""B"": 0.04,
""C"": 0.94,
""D"": 0.01
}",C,True,True,"The author of Passage 1 characterizes women's domestic roles as being suited to their ""delicate constitutions"" and ""peaceful inclinations."" These roles are described as ""gentle occupations"" (line 29) and are contrasted with the ""strenuous habits and onerous duties"" (line 28) from which women are supposedly set apart. The word ""onerous"" means burdensome or difficult. By creating this contrast, the author directly implies that they believe running a household and raising children are not difficult or unpleasant activities, making option C the most supported inference.",C,0.01,0.04,0.94,0.01,C,gemini-2.5-pro,sat_en
47,"{
""Reasoning"": ""The author of Passage 2 states their \""main argument is built on this simple principle, that if she be not prepared by education...she will stop the progress of knowledge and virtue.\"" The rest of the passage elaborates on this point, arguing that without education, women cannot understand virtue, reason, or patriotism, and are thus unable to contribute to society's advancement. The other options are either not mentioned as prerequisites for progress (A), are directly contradicted (B), or misrepresent the author's call for equality as a call for replacement (C)."",
""Answer"": ""D"",
""A"": 0.02,
""B"": 0.0,
""C"": 0.0,
""D"": 0.98
}",D,True,True,"The author of Passage 2 states their ""main argument is built on this simple principle, that if she be not prepared by education...she will stop the progress of knowledge and virtue."" The rest of the passage elaborates on this point, arguing that without education, women cannot understand virtue, reason, or patriotism, and are thus unable to contribute to society's advancement. The other options are either not mentioned as prerequisites for progress (A), are directly contradicted (B), or misrepresent the author's call for equality as a call for replacement (C).",D,0.02,0.0,0.0,0.98,D,gemini-2.5-pro,sat_en
48,"{
""Reasoning"": ""The author of Passage 2 argues that society's leaders have created a system of injustice. The author questions why, if \""men contend for their freedom,\"" it is acceptable to \""subjugate women\"" (lines 73-76). This is reinforced by the reference to \""one half of the human race excluded by the other from all participation of government\"" (lines 62-64). The central claim is that freedoms have been granted to men but denied to women, thus privileging one gender over the other."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.02,
""C"": 0.03,
""D"": 0.0
}",A,True,True,"The author of Passage 2 argues that society's leaders have created a system of injustice. The author questions why, if ""men contend for their freedom,"" it is acceptable to ""subjugate women"" (lines 73-76). This is reinforced by the reference to ""one half of the human race excluded by the other from all participation of government"" (lines 62-64). The central claim is that freedoms have been granted to men but denied to women, thus privileging one gender over the other.",A,0.95,0.02,0.03,0.0,A,gemini-2.5-pro,sat_en
49,"{
""Reasoning"": ""Passage 1 argues for the exclusion of women from political life, claiming it is natural and necessary for the happiness of all. Passage 2 directly confronts and refutes this viewpoint. It even quotes Passage 1 (lines 61-65) to dismantle its argument, calling the exclusion of women unjust, oppressive, and comparable to the logic of tyrants. This direct refutation and use of strong, critical language like \""oppression\"" and \""tyrants\"" clearly indicates that Passage 2 strongly challenges the point of view presented in Passage 1."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.03,
""C"": 0.01,
""D"": 0.01
}",A,True,True,"Passage 1 argues for the exclusion of women from political life, claiming it is natural and necessary for the happiness of all. Passage 2 directly confronts and refutes this viewpoint. It even quotes Passage 1 (lines 61-65) to dismantle its argument, calling the exclusion of women unjust, oppressive, and comparable to the logic of tyrants. This direct refutation and use of strong, critical language like ""oppression"" and ""tyrants"" clearly indicates that Passage 2 strongly challenges the point of view presented in Passage 1.",A,0.95,0.03,0.01,0.01,A,gemini-2.5-pro,sat_en
50,"{
""Reasoning"": ""Both authors explicitly acknowledge the same fundamental premise: women's exclusion from political life. Passage 1 states, \""half the human race is excluded by the other half from any participation in government.\"" Passage 2 quotes this very observation as the basis for its counter-argument. While they draw opposite conclusions about the justice of this situation, they both agree on the factual reality that women in their time possessed fewer rights and less political power than men. The other options represent points of disagreement between the two authors."",
""Answer"": ""D"",
""A"": ""0.01"",
""B"": ""0.03"",
""C"": ""0.01"",
""D"": ""0.95""
}",D,True,True,"Both authors explicitly acknowledge the same fundamental premise: women's exclusion from political life. Passage 1 states, ""half the human race is excluded by the other half from any participation in government."" Passage 2 quotes this very observation as the basis for its counter-argument. While they draw opposite conclusions about the justice of this situation, they both agree on the factual reality that women in their time possessed fewer rights and less political power than men. The other options represent points of disagreement between the two authors.",D,0.01,0.03,0.01,0.95,D,gemini-2.5-pro,sat_en
51,"{
""Reasoning"": ""The final paragraph of Passage 2 directly challenges the author of Passage 1, calling the subjugation of women unjust and tyrannical. The author of Passage 1 would respond by reiterating their core argument. This argument, stated clearly in lines 25-30, is that women's \""delicate constitutions, their peaceful inclinations, and the many duties of motherhood, set them apart from strenuous habits and onerous duties.\"" Therefore, they would counter the charge of tyranny by arguing that women are simply not naturally suited for political rights, making this division of roles natural and beneficial, not unjust."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.02,
""C"": 0.02,
""D"": 0.01
}",A,True,True,"The final paragraph of Passage 2 directly challenges the author of Passage 1, calling the subjugation of women unjust and tyrannical. The author of Passage 1 would respond by reiterating their core argument. This argument, stated clearly in lines 25-30, is that women's ""delicate constitutions, their peaceful inclinations, and the many duties of motherhood, set them apart from strenuous habits and onerous duties."" Therefore, they would counter the charge of tyranny by arguing that women are simply not naturally suited for political rights, making this division of roles natural and beneficial, not unjust.",A,0.95,0.02,0.02,0.01,A,gemini-2.5-pro,sat_en
52,"{
""Reasoning"": ""The passage explicitly states that immunocompromised or nutritionally deficient bees may be 'further weakened' when beekeepers introduce commercially produced insecticides into their hives. This directly supports the idea that these insecticides have the unintentional effect of further harming the health of already vulnerable bees. The other options are not mentioned in the passage. The text does not suggest insecticides increase mite populations, kill beneficial bacteria, or destroy food sources."",
""Answer"": ""D"",
""A"": 0.01,
""B"": 0.02,
""C"": 0.02,
""D"": 0.95
}",D,True,True,"The passage explicitly states that immunocompromised or nutritionally deficient bees may be 'further weakened' when beekeepers introduce commercially produced insecticides into their hives. This directly supports the idea that these insecticides have the unintentional effect of further harming the health of already vulnerable bees. The other options are not mentioned in the passage. The text does not suggest insecticides increase mite populations, kill beneficial bacteria, or destroy food sources.",D,0.01,0.02,0.02,0.95,D,gemini-2.5-pro,sat_en
53,"{
""Reasoning"": ""The passage proposes an experiment where a control group of bees is fed only clover, while an experimental group is fed clover and pyrethrum-producing plants. The experiment aims to test the effect of pyrethrums on mite resistance. For this to be a valid controlled experiment, the control group's food (clover) must lack the variable being tested (pyrethrums). Therefore, the authors must assume that clover does not produce pyrethrums, making it a suitable neutral food source for the control group. The other options are either contradicted or not supported by the passage."",
""Answer"": ""A"",
""A"": 0.97,
""B"": 0.01,
""C"": 0.01,
""D"": 0.01
}",A,True,True,"The passage proposes an experiment where a control group of bees is fed only clover, while an experimental group is fed clover and pyrethrum-producing plants. The experiment aims to test the effect of pyrethrums on mite resistance. For this to be a valid controlled experiment, the control group's food (clover) must lack the variable being tested (pyrethrums). Therefore, the authors must assume that clover does not produce pyrethrums, making it a suitable neutral food source for the control group. The other options are either contradicted or not supported by the passage.",A,0.97,0.01,0.01,0.01,A,gemini-2.5-pro,sat_en
54,"{
""Reasoning"": ""The question asks for the percentage of colonies with colony collapse disorder (CCD) where honeybees were infected by all four listed pathogens. To find this information, locate the row labeled \""All four pathogens\"" in the provided table. Then, find the value in that row that corresponds to the column \""Colonies with colony collapse disorder (%)\"". The table explicitly states this value is 77."",
""Answer"": ""B"",
""A"": 0.01,
""B"": 0.97,
""C"": 0.01,
""D"": 0.01
}",B,True,True,"The question asks for the percentage of colonies with colony collapse disorder (CCD) where honeybees were infected by all four listed pathogens. To find this information, locate the row labeled ""All four pathogens"" in the provided table. Then, find the value in that row that corresponds to the column ""Colonies with colony collapse disorder (%)"". The table explicitly states this value is 77.",B,0.01,0.97,0.01,0.01,B,gemini-2.5-pro,sat_en
55,"{
""Reasoning"": ""The question asks for the pathogen that infected the highest percentage of colonies WITHOUT colony collapse disorder. To answer this, one must look at the third column of the table. The percentages for the listed pathogens are: IAPV (5%), KBV (76%), Nosema apis (48%), and Nosema ceranae (81%). Comparing these numbers, 81% for Nosema ceranae is the highest value. The answer is based on a direct data lookup from the provided table, making the confidence very high."",
""Answer"": ""D"",
""A"": 0.01,
""B"": 0.01,
""C"": 0.01,
""D"": 0.97
}",D,True,True,"The question asks for the pathogen that infected the highest percentage of colonies WITHOUT colony collapse disorder. To answer this, one must look at the third column of the table. The percentages for the listed pathogens are: IAPV (5%), KBV (76%), Nosema apis (48%), and Nosema ceranae (81%). Comparing these numbers, 81% for Nosema ceranae is the highest value. The answer is based on a direct data lookup from the provided table, making the confidence very high.",D,0.01,0.01,0.01,0.97,D,gemini-2.5-pro,sat_en
56,"{
""Reasoning"": ""The authors' claim is that Varroa mites increase a bee's susceptibility to secondary infections. The table shows a correlation between Colony Collapse Disorder (CCD) and higher rates of pathogen infection. However, the table provides no information about whether the colonies, either with or without CCD, were actually infected with Varroa mites. To support the claim, data must link mite infestation to secondary infections. Since the table lacks any data on mites, it cannot be used to support the authors' claim."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.1,
""C"": 0.05,
""D"": 0.8
}",D,True,True,"The authors' claim is that Varroa mites increase a bee's susceptibility to secondary infections. The table shows a correlation between Colony Collapse Disorder (CCD) and higher rates of pathogen infection. However, the table provides no information about whether the colonies, either with or without CCD, were actually infected with Varroa mites. To support the claim, data must link mite infestation to secondary infections. Since the table lacks any data on mites, it cannot be used to support the authors' claim.",D,0.05,0.1,0.05,0.8,D,gemini-2.5-pro,sat_en
57,"{
""Reasoning"": ""The passage initially focuses intensely on Lymie's solitary experience of reading a history book, detailing the book's physical state and the historical events he is reading about. The narrative's attention then shifts outward. First, it describes a new party of four that enters the restaurant, whose loud presence distracts Lymie. This shift culminates in a detailed description of his father, Mr. Peters, focusing on his appearance and character. This represents a clear movement from an internal, focused activity to external observations of other people."",
""Answer"": ""D"",
""A"": 0.05,
""B"": 0.0,
""C"": 0.1,
""D"": 0.85
}",D,True,True,"The passage initially focuses intensely on Lymie's solitary experience of reading a history book, detailing the book's physical state and the historical events he is reading about. The narrative's attention then shifts outward. First, it describes a new party of four that enters the restaurant, whose loud presence distracts Lymie. This shift culminates in a detailed description of his father, Mr. Peters, focusing on his appearance and character. This represents a clear movement from an internal, focused activity to external observations of other people.",D,0.05,0.0,0.1,0.85,D,gemini-2.5-pro,sat_en
58,"{
""Reasoning"": ""The first paragraph's primary function is to establish the scene. It provides a detailed description of the Alcazar Restaurant (the place) and the specific history book Lymie is reading (a key object). This focus on describing the physical environment and a significant item within it directly supports the idea that the paragraph's main purpose is to convey the setting. While the main character is introduced (A), the descriptive emphasis is on the place and the book. The period details (B) and potential foreshadowing (D) are secondary effects, not the main purpose."",
""Answer"": ""C"",
""A"": 0.15,
""B"": 0.05,
""C"": 0.75,
""D"": 0.05
}",C,True,True,"The first paragraph's primary function is to establish the scene. It provides a detailed description of the Alcazar Restaurant (the place) and the specific history book Lymie is reading (a key object). This focus on describing the physical environment and a significant item within it directly supports the idea that the paragraph's main purpose is to convey the setting. While the main character is introduced (A), the descriptive emphasis is on the place and the book. The period details (B) and potential foreshadowing (D) are secondary effects, not the main purpose.",C,0.15,0.05,0.75,0.05,C,gemini-2.5-pro,sat_en
59,"{
""Reasoning"": ""The passage provides a clear sequence of events. Lymie is reading about the Congress of Vienna. A disruptive party distracts him, but he goes back to his reading. Then, the text states, \""...before Lymie got halfway through them, a coat that he recognized as his father's was hung on the hook next to his chair. Lymie closed the book and said, 'I didn't think you were coming.'\"" This shows a direct causal link: his father's arrival prompts him to close the book. The other options are either contradicted or not directly supported by the text."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.02,
""C"": 0.01,
""D"": 0.02
}",A,True,True,"The passage provides a clear sequence of events. Lymie is reading about the Congress of Vienna. A disruptive party distracts him, but he goes back to his reading. Then, the text states, ""...before Lymie got halfway through them, a coat that he recognized as his father's was hung on the hook next to his chair. Lymie closed the book and said, 'I didn't think you were coming.'"" This shows a direct causal link: his father's arrival prompts him to close the book. The other options are either contradicted or not directly supported by the text.",A,0.95,0.02,0.01,0.02,A,gemini-2.5-pro,sat_en
60,"{
""Reasoning"": ""The final paragraph contrasts Mr. Peters' physical aging with his actions. The text states he is seemingly unaware of the changes in his appearance. It concludes by explaining that a metaphorical \""young man\"" (his former self) is always with him, \""making him do things that were not becoming in a man of forty-five.\"" This directly supports the idea that he acts like a younger man. While he displays a symbol of wealth (C), it's presented as an example of this unbecoming, youthful behavior, not the main point itself."",
""Answer"": ""B"",
""A"": 0.02,
""B"": 0.94,
""C"": 0.03,
""D"": 0.01
}",B,True,True,"The final paragraph contrasts Mr. Peters' physical aging with his actions. The text states he is seemingly unaware of the changes in his appearance. It concludes by explaining that a metaphorical ""young man"" (his former self) is always with him, ""making him do things that were not becoming in a man of forty-five."" This directly supports the idea that he acts like a younger man. While he displays a symbol of wealth (C), it's presented as an example of this unbecoming, youthful behavior, not the main point itself.",B,0.02,0.94,0.03,0.01,B,gemini-2.5-pro,sat_en
61,"{
""Reasoning"": ""The passage explicitly states that Heaven has appointed one sex the \""superior\"" and the other the \""subordinate station,\"" establishing women's inferior status relative to men. However, the author immediately clarifies that despite this subordination, woman's duties and influence are not \""any the less important, or all-pervading.\"" This directly supports the idea that women, while considered inferior in station, play a role of equal significance. The other options are not supported by the text; in particular, option D is directly contradicted."",
""Answer"": ""B"",
""A"": 0.02,
""B"": 0.95,
""C"": 0.03,
""D"": 0.0
}",B,True,True,"The passage explicitly states that Heaven has appointed one sex the ""superior"" and the other the ""subordinate station,"" establishing women's inferior status relative to men. However, the author immediately clarifies that despite this subordination, woman's duties and influence are not ""any the less important, or all-pervading."" This directly supports the idea that women, while considered inferior in station, play a role of equal significance. The other options are not supported by the text; in particular, option D is directly contradicted.",B,0.02,0.95,0.03,0.0,B,gemini-2.5-pro,sat_en
62,"{
""Reasoning"": ""The passage states that woman's power is to be accomplished \""in the domestic and social circle\"" (line 26). She influences \""the fathers, the husbands, and the sons\"" (line 34), who then act in the public sphere. This mechanism, where influence on public life is exerted through family members rather than by direct participation, is best described as indirect. The passage does not suggest this influence is overlooked, unnecessary, or merely symbolic; instead, it calls it \""important\"" and \""all-pervading.\"""",
""Answer"": ""B"",
""A"": 0.01,
""B"": 0.97,
""C"": 0.01,
""D"": 0.01
}",B,True,True,"The passage states that woman's power is to be accomplished ""in the domestic and social circle"" (line 26). She influences ""the fathers, the husbands, and the sons"" (line 34), who then act in the public sphere. This mechanism, where influence on public life is exerted through family members rather than by direct participation, is best described as indirect. The passage does not suggest this influence is overlooked, unnecessary, or merely symbolic; instead, it calls it ""important"" and ""all-pervading.""",B,0.01,0.97,0.01,0.01,B,gemini-2.5-pro,sat_en
63,"{
""Reasoning"": ""Grimké's argument in Passage 2 builds a direct bridge between the rights of slaves and the rights of women. She establishes her core principle in lines 57-61: rights stem from a universal \""moral nature.\"" She then applies this principle to gender, explicitly stating that \""the mere circumstance of sex does not give to man higher rights\"" (lines 66-68). By linking the anti-slavery cause to her own, she argues that rights are fundamental to one's humanity and are not determined by external characteristics like race or gender."",
""Answer"": ""A"",
""A"": 0.9,
""B"": 0.02,
""C"": 0.03,
""D"": 0.05
}",A,True,True,"Grimké's argument in Passage 2 builds a direct bridge between the rights of slaves and the rights of women. She establishes her core principle in lines 57-61: rights stem from a universal ""moral nature."" She then applies this principle to gender, explicitly stating that ""the mere circumstance of sex does not give to man higher rights"" (lines 66-68). By linking the anti-slavery cause to her own, she argues that rights are fundamental to one's humanity and are not determined by external characteristics like race or gender.",A,0.9,0.02,0.03,0.05,A,gemini-2.5-pro,sat_en
64,"{
""Reasoning"": ""The reasoning is based on Grimké's statement that rights \""may be wrested from the slave, but they cannot be alienated.\"" This means that even if a person's rights are taken away by force or law, those rights inherently exist and remain valid. She emphasizes that the slave's \""title to himself is as perfect now\"" as a free person's. This directly supports the idea that human rights retain their moral authority regardless of their legal recognition."",
""Answer"": ""B"",
""A"": 0.02,
""B"": 0.95,
""C"": 0.02,
""D"": 0.01
}",B,True,True,"The reasoning is based on Grimké's statement that rights ""may be wrested from the slave, but they cannot be alienated."" This means that even if a person's rights are taken away by force or law, those rights inherently exist and remain valid. She emphasizes that the slave's ""title to himself is as perfect now"" as a free person's. This directly supports the idea that human rights retain their moral authority regardless of their legal recognition.",B,0.02,0.95,0.02,0.01,B,gemini-2.5-pro,sat_en
65,"{
""Reasoning"": ""Passage 1 argues for separate, divinely appointed spheres for men and women, with women's influence confined to the domestic realm. It explicitly states women should not engage in movements like Abolitionism. Passage 2 directly refutes this core idea. It argues that rights stem from a universal moral nature, making sex irrelevant to rights and responsibilities. Grimké concludes, \""whatever it is morally right for man to do, it is morally right for woman to do,\"" which is a direct rebuttal of Beecher's primary argument for separate spheres."",
""Answer"": ""B"",
""A"": 0.01,
""B"": 0.97,
""C"": 0.01,
""D"": 0.01
}",B,True,True,"Passage 1 argues for separate, divinely appointed spheres for men and women, with women's influence confined to the domestic realm. It explicitly states women should not engage in movements like Abolitionism. Passage 2 directly refutes this core idea. It argues that rights stem from a universal moral nature, making sex irrelevant to rights and responsibilities. Grimké concludes, ""whatever it is morally right for man to do, it is morally right for woman to do,"" which is a direct rebuttal of Beecher's primary argument for separate spheres.",B,0.01,0.97,0.01,0.01,B,gemini-2.5-pro,sat_en
66,"{
""Reasoning"": ""The core of both passages, despite their opposing views on women's roles, is a discussion of women's moral obligations. Passage 1 (Beecher) argues for women's duties within the domestic sphere, stating they should conform to the \""duties of this relation\"" (line 6). Passage 2 (Grimké) argues that rights and duties stem from one's \""moral nature,\"" not sex, and that \""whatever it is morally right for man to do, it is morally right for woman to do\"" (lines 81-83). Therefore, both authors agree that women have moral duties and responsibilities, even if they disagree on their nature and scope."",
""Answer"": ""A"",
""A"": 0.95,
""B"": 0.01,
""C"": 0.02,
""D"": 0.02
}",A,True,True,"The core of both passages, despite their opposing views on women's roles, is a discussion of women's moral obligations. Passage 1 (Beecher) argues for women's duties within the domestic sphere, stating they should conform to the ""duties of this relation"" (line 6). Passage 2 (Grimké) argues that rights and duties stem from one's ""moral nature,"" not sex, and that ""whatever it is morally right for man to do, it is morally right for woman to do"" (lines 81-83). Therefore, both authors agree that women have moral duties and responsibilities, even if they disagree on their nature and scope.",A,0.95,0.01,0.02,0.02,A,gemini-2.5-pro,sat_en
67,"{
""Reasoning"": ""The passage explicitly states the significance of Maguire's findings on taxi drivers. It notes that \""It had long been thought that the adult brain was... more or less static. Maguire's study suggested the old inherited wisdom was simply not true.\"" This directly indicates that her research challenged, or called into question, a previously held belief or consensus about the adult brain's fixed structure. The other options are not supported by this part of the text."",
""Answer"": ""C"",
""A"": 0.02,
""B"": 0.01,
""C"": 0.95,
""D"": 0.02
}",C,True,True,"The passage explicitly states the significance of Maguire's findings on taxi drivers. It notes that ""It had long been thought that the adult brain was... more or less static. Maguire's study suggested the old inherited wisdom was simply not true."" This directly indicates that her research challenged, or called into question, a previously held belief or consensus about the adult brain's fixed structure. The other options are not supported by this part of the text.",C,0.02,0.01,0.95,0.02,C,gemini-2.5-pro,sat_en
